,v,vw,o,c,h,l,t,n
420,971,55.357,55.618,55.275,55.618,51.584,1689033600000,971
421,1239,55.2555,55.287,55.281,55.332,55.13,1689048000000,1239
422,1282,55.2919,55.282,55.323,55.337,53.886,1689062400000,1282
423,1721,55.2977,55.318,55.252,55.55,55.032,1689076800000,1721
424,231,55.2092,55.253,55.254,55.291,55.117,1689091200000,231
425,33,55.2345,55.261,55.265,55.265,55.11,1689105600000,33
426,1000,55.0414,55.242,55.071,55.242,54.895,1689120000000,1000
427,1135,55.0144,55.072,54.883,55.104,54.765,1689134400000,1135
428,920,54.9017,54.88,54.885,54.986,54.438,1689148800000,920
429,1249,54.597,54.886,54.41,54.888,51.18,1689163200000,1249
430,281,54.4708,54.411,54.523,54.66,54.358,1689177600000,281
431,51,54.4444,54.518,54.515,54.66,54.23,1689192000000,51
432,1138,54.5645,54.496,54.562,54.75,54.44,1689206400000,1138
433,1831,54.515,54.551,54.424,54.61,54.407,1689220800000,1831
434,1143,54.3961,54.425,54.343,54.75,54.265,1689235200000,1143
435,1547,54.3722,54.325,54.404,54.433,54.241,1689249600000,1547
436,159,54.3847,54.402,54.373,54.41,54.295,1689264000000,159
437,39,54.3673,54.369,54.34,54.395,54.295,1689278400000,39
438,1028,54.3637,54.323,54.312,54.501,54.21,1689292800000,1028
439,1347,54.3613,54.31,54.395,54.518,53.407,1689307200000,1347
440,1196,54.4288,54.395,54.485,54.526,54.076,1689321600000,1196
441,1850,54.4199,54.484,54.335,54.508,54.249,1689336000000,1850
442,183,54.3171,54.337,54.313,54.358,54.248,1689350400000,183
443,19,54.3067,54.311,54.331,54.331,54.298,1689364800000,19
444,1,54.25,54.25,54.25,54.25,54.25,1689408000000,1
445,2,54.295,54.25,54.34,54.34,54.25,1689537600000,2
446,719,54.4389,54.25,54.417,54.512,54.25,1689552000000,719
447,800,54.354,54.419,54.378,54.428,54.205,1689566400000,800
448,677,54.3916,54.375,54.376,54.436,54.28,1689580800000,677
449,403,54.3945,54.371,54.404,54.453,54.337,1689595200000,403
450,135,54.3998,54.399,54.349,54.44,54.286,1689609600000,135
451,18,54.352,54.351,54.375,54.423,54.256,1689624000000,18
452,642,54.3853,54.36,54.402,54.441,54.265,1689638400000,642
453,617,54.4028,54.403,54.424,54.445,54.28,1689652800000,617
454,478,54.413,54.427,54.39,54.451,54.083,1689667200000,478
455,1040,54.3861,54.391,54.385,54.432,52.277,1689681600000,1040
456,121,54.4271,54.386,54.441,54.454,54.285,1689696000000,121
457,42,54.3966,54.437,54.352,54.438,54.285,1689710400000,42
458,750,54.5328,54.361,54.579,54.614,54.285,1689724800000,750
459,885,54.5533,54.581,54.533,54.647,54.385,1689739200000,885
460,833,54.5697,54.529,54.575,54.612,54.062,1689753600000,833
461,696,54.6277,54.577,54.654,54.68,54.38,1689768000000,696
462,107,54.6348,54.666,54.632,54.666,54.285,1689782400000,107
463,26,54.6,54.629,54.616,54.632,54.285,1689796800000,26
464,1148,54.4441,54.597,54.429,54.62,54.271,1689811200000,1148
465,930,54.4594,54.428,54.529,54.563,54.33,1689825600000,930
466,718,54.5134,54.527,54.539,54.576,53.922,1689840000000,718
467,729,54.6084,54.54,54.678,54.708,54.533,1689854400000,729
468,179,54.6241,54.677,54.618,54.677,54.574,1689868800000,179
469,20,54.6234,54.62,54.651,54.651,54.44,1689883200000,20
470,688,54.6603,54.637,54.659,54.71,54.425,1689897600000,688
471,829,54.6208,54.661,54.739,54.741,54.46,1689912000000,829
472,803,54.7291,54.737,54.743,54.849,54.388,1689926400000,803
473,389,54.7833,54.738,54.785,54.839,54.738,1689940800000,389
474,120,54.7417,54.783,54.722,54.784,54.715,1689955200000,120
475,25,54.7117,54.69,54.752,54.752,54.689,1689969600000,25
476,1,54.63,54.63,54.63,54.63,54.63,1689984000000,1
477,2,54.675,54.63,54.72,54.72,54.63,1690142400000,2
478,201,54.6896,54.63,54.672,54.761,54.63,1690156800000,201
479,568,54.6105,54.665,54.609,54.686,54.534,1690171200000,568
480,953,54.5983,54.607,54.604,54.67,54.074,1690185600000,953
481,1594,54.5308,54.601,54.496,54.609,54.203,1690200000000,1594
482,243,54.4949,54.495,54.5,54.72,54.393,1690214400000,243
483,25,54.481,54.486,54.485,54.514,54.393,1690228800000,25
484,550,54.5408,54.491,54.574,54.6,54.425,1690243200000,550
485,844,54.5443,54.505,54.507,54.615,54.4,1690257600000,844
486,1054,54.5384,54.505,54.55,54.644,54.39,1690272000000,1054
487,1624,54.5307,54.553,54.485,54.585,54.398,1690286400000,1624
488,92,54.5034,54.493,54.525,54.527,54.409,1690300800000,92
489,26,54.511,54.52,54.525,54.556,54.425,1690315200000,26
490,709,54.6412,54.506,54.636,54.691,54.424,1690329600000,709
491,602,54.5989,54.629,54.608,54.65,54.46,1690344000000,602
492,640,54.6066,54.61,54.62,54.657,54.195,1690358400000,640
493,988,54.6043,54.621,54.606,54.629,54.498,1690372800000,988
494,353,54.5419,54.604,54.504,54.618,54.465,1690387200000,353
495,14,54.5103,54.521,54.465,54.523,54.465,1690401600000,14
496,720,54.4956,54.471,54.541,54.597,54.256,1690416000000,720
497,596,54.5757,54.54,54.587,54.634,54.43,1690430400000,596
498,723,54.5772,54.589,54.558,54.636,54.253,1690444800000,723
499,1422,54.6409,54.55,54.656,54.708,54.458,1690459200000,1422
500,431,54.692,54.664,54.79,54.79,54.604,1690473600000,431
501,51,54.7918,54.788,54.781,54.834,54.612,1690488000000,51
502,1098,54.8096,54.746,54.81,54.9,54.61,1690502400000,1098
503,969,54.8219,54.809,54.899,54.904,54.675,1690516800000,969
504,1571,54.8409,54.9,54.839,55.006,53.966,1690531200000,1571
505,1506,54.8827,54.831,54.866,54.953,54.748,1690545600000,1506
506,243,54.9031,54.864,54.805,54.997,54.795,1690560000000,243
507,45,54.8524,54.886,54.902,54.902,54.755,1690574400000,45
508,2,54.903,54.902,54.904,54.904,54.902,1690747200000,2
509,997,54.7991,54.733,54.837,54.904,54.733,1690761600000,997
510,766,54.8503,54.836,54.917,54.949,54.72,1690776000000,766
511,833,54.8992,54.919,54.874,54.957,54.544,1690790400000,833
512,521,54.8302,54.877,54.746,54.898,54.64,1690804800000,521
513,189,54.7158,54.744,54.747,54.91,54.61,1690819200000,189
514,90,54.7277,54.765,54.719,54.765,54.615,1690833600000,90
515,856,54.7306,54.706,54.716,54.87,54.56,1690848000000,856
516,773,54.723,54.714,54.772,54.776,54.595,1690862400000,773
517,419,54.8279,54.771,54.869,54.872,54.67,1690876800000,419
518,545,54.8693,54.755,54.9,54.938,54.695,1690891200000,545
519,75,54.8744,54.898,54.86,54.906,54.775,1690905600000,75
520,36,54.8566,54.861,54.879,54.887,54.8,1690920000000,36
521,726,54.928,54.862,54.964,55.041,54.76,1690934400000,726
522,1022,55.1017,54.966,55.177,55.232,54.89,1690948800000,1022
523,421,55.1366,55.176,55.153,55.199,55.015,1690963200000,421
524,661,55.2255,55.154,55.272,55.366,55.03,1690977600000,661
525,161,55.3012,55.271,55.347,55.35,55.205,1690992000000,161
526,74,55.3371,55.346,55.331,55.36,55.235,1691006400000,74
527,724,55.3275,55.34,55.295,55.448,55.072,1691020800000,724
528,1081,55.45,55.285,55.533,55.559,55.285,1691035200000,1081
529,864,55.5061,55.541,55.527,55.617,55.12,1691049600000,864
530,1112,55.5809,55.543,55.657,55.671,55.393,1691064000000,1112
531,231,55.6845,55.658,55.713,55.736,55.575,1691078400000,231
532,56,55.6648,55.708,55.415,55.737,55.415,1691092800000,56
533,969,55.6692,55.73,55.664,55.8,55.12,1691107200000,969
534,925,55.7406,55.663,55.748,55.791,55.585,1691121600000,925
535,479,55.7092,55.749,55.783,55.785,55.579,1691136000000,479
536,1250,55.6942,55.787,55.625,55.797,55.5,1691150400000,1250
537,337,55.5814,55.624,55.622,55.653,55.43,1691164800000,337
538,56,55.4894,55.623,55.365,55.629,55.365,1691179200000,56
539,2,55.2425,55.365,55.12,55.365,55.12,1691352000000,2
540,478,55.6617,55.598,55.688,55.694,55.58,1691366400000,478
541,1447,55.9137,55.696,56.072,56.081,55.694,1691380800000,1447
542,1618,56.0821,56.07,56.119,56.178,55.9,1691395200000,1618
543,1383,56.1284,56.109,56.178,56.19,56.03,1691409600000,1383
544,138,56.1821,56.179,56.19,56.214,56.1,1691424000000,138
545,25,56.1573,56.095,56.199,56.199,56.075,1691438400000,25
546,1205,56.2638,56.208,56.197,56.385,56.085,1691452800000,1205
547,1315,56.2817,56.198,56.294,56.431,56.145,1691467200000,1315
548,1156,56.3231,56.295,56.412,56.417,56.014,1691481600000,1156
549,2144,56.4757,56.41,56.481,56.54,56.315,1691496000000,2144
550,419,56.4319,56.479,56.355,56.498,56.28,1691510400000,419
551,20,56.3484,56.275,56.413,56.413,56.265,1691524800000,20
552,778,56.3167,56.397,56.336,56.432,56.185,1691539200000,778
553,1005,56.2766,56.34,56.216,56.346,56.11,1691553600000,1005
554,803,56.2472,56.215,56.281,56.33,55.902,1691568000000,803
555,1500,56.311,56.278,56.366,56.393,56.175,1691582400000,1500
556,588,56.3078,56.365,56.342,56.377,56.175,1691596800000,588
557,72,56.2608,56.341,56.294,56.356,55.958,1691611200000,72
558,508,56.3602,56.278,56.293,56.422,56.17,1691625600000,508
559,1062,56.2525,56.299,56.212,56.38,56.05,1691640000000,1062
560,982,56.1475,56.213,56.071,56.223,55.718,1691654400000,982
561,2216,56.0269,56.081,56.091,56.124,55.783,1691668800000,2216
562,642,56.0515,56.037,56.084,56.133,55.935,1691683200000,642
563,61,56.0729,56.025,56.157,56.157,55.955,1691697600000,61
564,720,56.1853,56.165,56.197,56.254,56.015,1691712000000,720
565,691,56.2641,56.201,56.353,56.354,56.085,1691726400000,691
566,1296,56.4133,56.349,56.488,56.505,55.982,1691740800000,1296
567,1847,56.567,56.487,56.586,56.68,56.445,1691755200000,1847
568,178,56.5536,56.585,56.567,56.612,56.485,1691769600000,178
569,32,56.4975,56.565,56.482,56.566,56.41,1691784000000,32
570,2,56.527,56.482,56.572,56.572,56.482,1691956800000,2
571,1771,56.8302,56.598,56.83,57.266,56.389,1691971200000,1771
572,1355,56.9418,56.829,56.859,57.021,56.775,1691985600000,1355
573,1615,56.8308,56.858,56.817,56.908,56.69,1692000000000,1615
574,2041,56.8647,56.819,56.797,56.927,56.735,1692014400000,2041
575,509,56.7251,56.795,56.734,56.851,56.575,1692028800000,509
576,37,56.7341,56.733,56.857,56.857,56.64,1692043200000,37
577,1118,56.7586,56.842,56.763,56.846,56.54,1692057600000,1118
578,1027,56.7733,56.764,56.841,56.87,56.61,1692072000000,1027
579,1778,56.8269,56.842,56.848,56.936,56.156,1692086400000,1778
580,1573,56.7099,56.838,56.763,56.867,56.535,1692100800000,1573
581,346,56.7537,56.761,56.762,56.795,56.655,1692115200000,346
582,25,56.8001,56.761,56.849,56.857,56.61,1692129600000,25
583,1013,56.8073,56.828,56.816,56.891,56.58,1692144000000,1013
584,1093,56.6422,56.812,56.483,56.832,56.167,1692158400000,1093
585,1081,56.5685,56.481,56.635,56.717,56.177,1692172800000,1081
586,1657,56.5937,56.581,56.568,56.709,52.812,1692187200000,1657
587,445,56.5969,56.495,56.656,56.674,56.475,1692201600000,445
588,47,56.6271,56.659,56.626,56.664,56.555,1692216000000,47
589,634,56.647,56.598,56.676,56.712,56.525,1692230400000,634
590,1238,56.6486,56.67,56.746,56.795,56.445,1692244800000,1238
591,1588,56.6883,56.75,56.602,56.762,55.671,1692259200000,1588
592,1577,56.6375,56.607,56.678,56.717,56.5,1692273600000,1577
593,393,56.6739,56.677,56.662,56.735,56.565,1692288000000,393
594,11,56.6774,56.663,56.705,56.708,56.658,1692302400000,11
595,788,56.4983,56.691,56.511,56.711,56.396,1692316800000,788
596,1545,56.2334,56.51,56.154,56.513,55.977,1692331200000,1545
597,1453,56.2898,56.152,56.278,56.401,55.959,1692345600000,1453
598,1061,56.2633,56.278,56.197,56.7,56.069,1692360000000,1061
599,185,56.1722,56.196,56.21,56.22,56.092,1692374400000,185
600,23,56.1848,56.199,56.197,56.204,56.179,1692388800000,23
601,2,56.1695,56.197,56.142,56.197,56.142,1692561600000,2
602,17,56.2718,56.225,56.27,56.315,56.225,1692590400000,17
603,14,56.2315,56.255,56.29,56.32,56.142,1692604800000,14
604,18,56.3468,56.32,56.365,56.445,56.142,1692619200000,18
605,8,56.2994,56.32,56.27,56.34,56.25,1692633600000,8
606,5,56.218,56.3,56.25,56.3,56.135,1692648000000,5
607,28,56.1128,56.142,56.06,56.215,56.015,1692662400000,28
608,31,56.2055,56.095,56.275,56.38,56.095,1692676800000,31
609,54,56.2682,56.28,56.271,56.36,56.155,1692691200000,54
610,106,56.2822,56.16,56.305,56.351,56.14,1692705600000,106
611,17,56.2475,56.21,56.195,56.303,56.175,1692720000000,17
612,4,56.1787,56.19,56.135,56.195,56.135,1692734400000,4
613,37,56.3342,56.245,56.445,56.52,56.205,1692748800000,37
614,36,56.5419,56.43,56.555,56.67,56.43,1692763200000,36
615,67,56.7581,56.615,56.77,56.885,56.55,1692777600000,67
616,113,56.6632,56.67,56.616,56.77,56.44,1692792000000,113
617,12,56.5335,56.515,56.505,56.611,56.29,1692806400000,12
618,8,56.485,56.515,56.415,56.535,56.415,1692820800000,8
619,25,56.5658,56.505,56.57,56.7,56.49,1692835200000,25
620,25,56.6838,56.56,56.72,56.795,56.56,1692849600000,25
621,71,56.6892,56.69,56.715,56.735,56.53,1692864000000,71
622,75,56.6867,56.615,56.691,56.738,56.58,1692878400000,75
623,3,56.6367,56.625,56.64,56.645,56.625,1692892800000,3
624,4,56.6388,56.635,56.62,56.68,56.62,1692907200000,4
625,25,56.6439,56.625,56.575,56.78,56.54,1692921600000,25
626,24,56.5154,56.56,56.57,56.61,56.43,1692936000000,24
627,24,56.6196,56.52,56.636,56.66,56.52,1692950400000,24
628,164,56.6091,56.55,56.65,56.704,56.25,1692964800000,164
629,45,56.5936,56.651,56.615,56.665,56.5,1692979200000,45
630,11,56.5783,56.54,56.596,56.63,56.54,1692993600000,11
631,1,56.596,56.596,56.596,56.596,56.596,1693166400000,1
632,379,56.6423,56.557,56.669,56.691,56.178,1693180800000,379
633,731,56.7202,56.67,56.805,56.849,56.6,1693195200000,731
634,647,56.701,56.805,56.401,56.825,55.621,1693209600000,647
635,86,56.5732,56.411,56.684,56.721,56.367,1693224000000,86
636,53,56.6495,56.69,56.667,56.72,56.301,1693238400000,53
637,88,56.597,56.664,56.711,56.718,56.179,1693252800000,88
638,663,56.6371,56.703,56.686,56.716,56.515,1693267200000,663
639,845,56.7688,56.684,56.67,56.889,56.519,1693281600000,845
640,572,56.7668,56.77,56.815,56.817,56.257,1693296000000,572
641,677,56.741,56.813,56.607,56.907,56.45,1693310400000,677
642,283,56.5868,56.596,56.58,56.652,56.507,1693324800000,283
643,81,56.5906,56.565,56.674,56.674,56.55,1693339200000,81
644,783,56.6803,56.663,56.752,56.758,56.49,1693353600000,783
645,457,56.7438,56.713,56.768,56.779,56.605,1693368000000,457
646,669,56.7342,56.767,56.705,56.792,56.61,1693382400000,669
647,855,56.6465,56.706,56.655,56.755,56.391,1693396800000,855
648,170,56.6925,56.646,56.742,56.744,56.601,1693411200000,170
649,38,56.7227,56.745,56.759,56.759,56.615,1693425600000,38
650,1019,56.6531,56.585,56.733,56.76,56.47,1693440000000,1019
651,1217,56.6623,56.751,56.618,56.755,56.52,1693454400000,1217
652,908,56.6542,56.619,56.678,56.71,56.247,1693468800000,908
653,787,56.6165,56.679,56.539,56.697,56.49,1693483200000,787
654,236,56.5526,56.54,56.567,56.599,56.49,1693497600000,236
655,84,56.5274,56.578,56.615,56.615,56.457,1693512000000,84
656,616,56.5342,56.611,56.596,56.62,54.524,1693526400000,616
657,740,56.5128,56.592,56.56,56.594,56.375,1693540800000,740
658,465,56.5269,56.559,56.548,56.58,56.359,1693555200000,465
659,706,56.5837,56.548,56.723,56.723,56.41,1693569600000,706
660,164,56.7115,56.727,56.732,56.778,55.687,1693584000000,164
661,119,56.6986,56.761,56.738,56.801,56.514,1693598400000,119
662,1,56.738,56.738,56.738,56.738,56.738,1693771200000,1
663,575,56.5947,56.648,56.582,56.71,56.507,1693785600000,575
664,262,56.6241,56.579,56.625,56.659,56.5,1693800000000,262
665,416,56.5591,56.624,56.467,56.639,56.418,1693814400000,416
666,703,56.5429,56.506,56.713,56.713,56.374,1693828800000,703
667,75,56.697,56.712,56.721,56.724,56.6,1693843200000,75
668,23,56.6944,56.723,56.575,56.754,56.575,1693857600000,23
669,931,56.7723,56.744,56.782,56.935,55.837,1693872000000,931
670,1340,56.8422,56.783,56.995,57.034,56.675,1693886400000,1340
671,1059,56.9864,56.97,56.99,57.065,56.257,1693900800000,1059
672,620,57.0121,56.986,57.057,57.112,56.69,1693915200000,620
673,133,57.032,57.057,57.026,57.063,56.965,1693929600000,133
674,67,56.9752,57.015,56.97,57.026,56.711,1693944000000,67
675,1444,56.9697,57.012,56.962,57.06,56.8,1693958400000,1444
676,423,56.9932,56.941,57.01,57.04,56.915,1693972800000,423
677,531,57.003,57.011,56.971,57.112,56.691,1693987200000,531
678,335,56.9571,56.969,56.986,57.032,56.801,1694001600000,335
679,233,56.9731,56.982,56.912,57.036,56.91,1694016000000,233
680,96,56.8686,56.913,56.921,56.935,56.652,1694030400000,96
681,1069,56.8472,56.911,56.782,57.0,56.625,1694044800000,1069
682,341,56.7879,56.781,56.746,56.83,56.715,1694059200000,341
683,777,56.7497,56.747,56.785,56.826,56.67,1694073600000,777
684,663,56.7963,56.787,56.77,57.0,56.685,1694088000000,663
685,115,56.7433,56.77,56.718,56.801,56.63,1694102400000,115
686,84,56.695,56.717,56.679,56.732,56.63,1694116800000,84
687,796,56.6556,56.67,56.635,56.78,56.445,1694131200000,796
688,1041,56.6235,56.651,56.631,56.685,56.48,1694145600000,1041
689,915,56.6386,56.63,56.634,56.684,56.344,1694160000000,915
690,588,56.6708,56.635,56.693,56.78,56.57,1694174400000,588
691,218,56.6851,56.693,56.668,56.734,56.595,1694188800000,218
692,92,56.6076,56.653,56.66,56.675,56.345,1694203200000,92
693,1,56.66,56.66,56.66,56.66,56.66,1694376000000,1
694,1318,56.6375,56.675,56.686,56.691,56.529,1694390400000,1318
695,1445,56.6541,56.684,56.675,56.701,56.54,1694404800000,1445
696,869,56.6981,56.676,56.679,56.788,56.023,1694419200000,869
697,424,56.6488,56.677,56.683,56.685,56.545,1694433600000,424
698,193,56.6654,56.687,56.658,56.72,56.575,1694448000000,193
699,62,56.6351,56.657,56.535,56.686,56.535,1694462400000,62
700,735,56.7035,56.682,56.68,56.776,56.505,1694476800000,735
701,1054,56.6668,56.682,56.651,56.72,56.405,1694491200000,1054
702,294,56.6411,56.652,56.637,56.671,56.456,1694505600000,294
703,349,56.6029,56.628,56.611,56.647,56.474,1694520000000,349
704,146,56.6045,56.607,56.597,56.72,56.505,1694534400000,146
705,91,56.5768,56.597,56.619,56.64,56.505,1694548800000,91
706,751,56.6431,56.609,56.632,56.687,56.515,1694563200000,751
707,1590,56.6281,56.633,56.703,56.715,56.435,1694577600000,1590
708,1081,56.8171,56.703,56.785,56.928,56.59,1694592000000,1081
709,1051,56.7149,56.769,56.668,56.858,56.467,1694606400000,1051
710,275,56.6483,56.67,56.65,56.71,56.55,1694620800000,275
711,74,56.5785,56.649,56.622,56.649,56.375,1694635200000,74
712,1203,56.6933,56.614,56.685,56.788,56.525,1694649600000,1203
713,1001,56.693,56.689,56.735,56.767,56.57,1694664000000,1001
714,625,56.6973,56.735,56.68,56.748,55.922,1694678400000,625
715,583,56.7033,56.674,56.702,56.749,56.565,1694692800000,583
716,179,56.7193,56.702,56.737,56.751,56.605,1694707200000,179
717,43,56.7184,56.745,56.731,56.746,56.62,1694721600000,43
718,913,56.8058,56.722,56.88,56.896,56.62,1694736000000,913
719,681,56.8386,56.871,56.802,56.913,56.72,1694750400000,681
720,459,56.7199,56.804,56.832,56.877,55.167,1694764800000,459
721,918,56.7375,56.834,56.736,56.845,55.908,1694779200000,918
722,110,56.7182,56.738,56.7,56.86,56.63,1694793600000,110
723,74,56.6707,56.686,56.676,56.694,56.568,1694808000000,74
724,2,56.768,56.676,56.86,56.86,56.676,1694980800000,2
725,666,56.79,56.75,56.828,56.837,56.628,1694995200000,666
726,450,56.8364,56.828,56.841,56.859,56.74,1695009600000,450
727,995,56.7808,56.842,56.763,56.849,56.371,1695024000000,995
728,1328,56.6926,56.759,56.626,56.86,56.535,1695038400000,1328
729,228,56.6344,56.625,56.641,56.664,56.535,1695052800000,228
730,58,56.5365,56.637,56.598,56.639,56.269,1695067200000,58
731,529,56.7293,56.589,56.767,56.781,56.505,1695081600000,529
732,629,56.7951,56.766,56.764,56.837,56.61,1695096000000,629
733,958,56.6765,56.765,56.637,56.766,56.495,1695110400000,958
734,1436,56.7068,56.635,56.805,56.827,56.48,1695124800000,1436
735,194,56.7707,56.801,56.76,56.809,56.64,1695139200000,194
736,60,56.7007,56.763,56.736,56.77,56.358,1695153600000,60
737,648,56.7589,56.731,56.779,56.816,56.57,1695168000000,648
738,1021,56.765,56.778,56.759,56.8,56.625,1695182400000,1021
739,786,56.6732,56.753,56.702,56.757,56.13,1695196800000,786
740,1081,56.6602,56.703,56.663,56.77,56.545,1695211200000,1081
741,916,56.5183,56.657,56.682,56.73,55.417,1695225600000,916
742,47,56.6796,56.683,56.7,56.775,56.612,1695240000000,47
743,583,56.9098,56.748,56.81,56.97,56.646,1695254400000,583
744,1055,56.8631,56.896,56.881,56.931,56.68,1695268800000,1055
745,1146,56.8837,56.882,56.899,56.938,56.715,1695283200000,1146
746,1130,56.9008,56.9,56.871,56.953,56.64,1695297600000,1130
747,352,56.8421,56.872,56.875,56.9,56.7,1695312000000,352
748,38,56.7744,56.873,56.767,56.873,56.647,1695326400000,38
749,2529,56.8133,56.75,56.853,56.854,56.605,1695340800000,2529
750,3936,56.7924,56.852,56.782,56.858,56.63,1695355200000,3936
751,994,56.7611,56.775,56.776,56.827,56.003,1695369600000,994
752,1306,56.7348,56.777,56.793,56.85,56.585,1695384000000,1306
753,303,56.7784,56.775,56.71,56.812,56.655,1695398400000,303
754,32,56.7857,56.794,56.758,56.805,56.72,1695412800000,32
755,2,56.8085,56.805,56.812,56.812,56.805,1695585600000,2
756,294,56.7647,56.713,56.761,56.803,56.633,1695600000000,294
757,553,56.7677,56.763,56.791,56.801,56.62,1695614400000,553
758,841,56.7755,56.793,56.736,56.819,56.64,1695628800000,841
759,1614,56.8476,56.738,56.863,56.9,56.695,1695643200000,1614
760,208,56.8581,56.856,56.88,56.903,56.765,1695657600000,208
761,318,56.8865,56.88,56.85,56.897,56.755,1695672000000,318
762,503,56.884,56.841,56.907,56.932,56.745,1695686400000,503
763,829,56.9406,56.909,57.009,57.021,56.83,1695700800000,829
764,1226,56.9712,57.006,56.966,57.018,56.883,1695715200000,1226
765,1703,57.0216,56.966,57.083,57.185,56.85,1695729600000,1703
766,423,57.132,57.077,57.195,57.219,57.068,1695744000000,423
767,20,57.1418,57.04,57.217,57.217,57.04,1695758400000,20
768,603,56.9486,57.2,56.935,57.2,56.83,1695772800000,603
769,837,56.8927,56.942,56.924,56.951,55.683,1695787200000,837
770,1209,56.9209,56.911,56.949,56.998,56.725,1695801600000,1209
771,1270,56.9605,56.96,56.926,57.12,56.795,1695816000000,1270
772,416,56.9974,56.923,56.983,57.046,56.875,1695830400000,416
773,129,56.9392,56.982,56.967,57.01,56.737,1695844800000,129
774,522,56.9393,56.952,56.888,57.011,56.765,1695859200000,522
775,615,56.9397,56.888,56.966,56.983,56.775,1695873600000,615
776,1954,56.9753,56.964,56.909,57.075,56.767,1695888000000,1954
777,1609,56.8435,56.908,56.732,57.01,56.391,1695902400000,1609
778,678,56.6758,56.727,56.652,56.755,56.53,1695916800000,678
779,148,56.6237,56.636,56.638,56.656,56.369,1695931200000,148
780,599,56.6738,56.621,56.702,56.73,56.52,1695945600000,599
781,1093,56.5552,56.702,56.44,56.702,55.602,1695960000000,1093
782,1093,56.6037,56.583,56.623,56.657,56.176,1695974400000,1093
783,1584,56.5559,56.62,56.612,56.645,56.33,1695988800000,1584
784,484,56.5961,56.612,56.647,56.69,56.145,1696003200000,484
785,64,56.4232,56.637,56.62,56.703,55.733,1696017600000,64
786,2,56.6575,56.62,56.695,56.695,56.62,1696190400000,2
787,781,56.7165,56.6,56.719,56.745,56.6,1696204800000,781
788,783,56.754,56.719,56.768,56.795,56.58,1696219200000,783
789,285,56.7771,56.765,56.783,56.826,56.555,1696233600000,285
790,520,56.7982,56.784,56.829,56.838,56.645,1696248000000,520
791,207,56.7582,56.83,56.664,56.832,56.625,1696262400000,207
792,62,56.7082,56.662,56.764,56.805,56.59,1696276800000,62
793,755,56.8663,56.751,56.881,56.954,56.67,1696291200000,755
794,516,56.8557,56.88,56.797,56.926,56.705,1696305600000,516
795,996,56.7766,56.795,56.804,56.831,56.61,1696320000000,996
796,639,56.7729,56.805,56.848,56.85,56.645,1696334400000,639
797,399,56.8066,56.844,56.786,56.845,56.66,1696348800000,399
798,76,56.7626,56.783,56.771,56.83,56.67,1696363200000,76
799,846,56.7548,56.754,56.749,56.823,56.59,1696377600000,846
800,1035,56.7195,56.749,56.675,56.785,56.545,1696392000000,1035
801,663,56.6784,56.674,56.682,56.739,56.525,1696406400000,663
802,599,56.6578,56.68,56.585,56.733,56.48,1696420800000,599
803,235,56.6323,56.585,56.645,56.68,56.49,1696435200000,235
804,73,56.5683,56.645,56.609,56.755,56.235,1696449600000,73
805,944,56.6085,56.6,56.641,56.68,56.425,1696464000000,944
806,591,56.6468,56.641,56.666,56.678,56.495,1696478400000,591
807,600,56.706,56.66,56.644,56.765,56.088,1696492800000,600
808,896,56.7013,56.655,56.706,56.785,56.525,1696507200000,896
809,367,56.6612,56.7,56.63,56.733,56.48,1696521600000,367
810,45,56.6147,56.631,56.631,56.647,56.455,1696536000000,45
811,767,56.6028,56.616,56.634,56.683,56.405,1696550400000,767
812,1190,56.605,56.635,56.617,56.651,56.43,1696564800000,1190
813,291,56.6025,56.609,56.609,56.63,56.42,1696579200000,291
814,1096,56.6193,56.611,56.653,56.75,56.184,1696593600000,1096
815,163,56.6674,56.65,56.667,56.733,56.545,1696608000000,163
816,21,56.6284,56.663,56.65,56.667,56.545,1696622400000,21
817,2,56.665,56.65,56.68,56.68,56.65,1696795200000,2
818,630,56.807,56.68,56.842,56.864,56.341,1696809600000,630
819,875,56.91,56.837,56.999,57.012,56.695,1696824000000,875
820,1184,56.9299,57.0,56.944,57.0,56.755,1696838400000,1184
821,641,56.9462,56.938,57.032,57.043,56.78,1696852800000,641
822,186,56.9503,57.019,56.939,57.028,56.825,1696867200000,186
823,79,56.8914,56.929,56.88,56.933,56.759,1696881600000,79
824,618,56.8472,56.866,56.86,56.918,56.7,1696896000000,618
825,1334,56.8809,56.862,56.875,56.918,56.735,1696910400000,1334
826,724,56.8285,56.861,56.882,56.888,56.7,1696924800000,724
827,465,56.811,56.881,56.753,56.946,56.61,1696939200000,465
828,366,56.7309,56.752,56.772,56.81,56.62,1696953600000,366
829,61,56.7692,56.771,56.779,56.83,56.715,1696968000000,61
830,475,56.7124,56.777,56.732,56.83,56.429,1696982400000,475
831,541,56.7267,56.728,56.772,56.774,56.57,1696996800000,541
832,667,56.7408,56.77,56.724,56.823,56.268,1697011200000,667
833,726,56.6528,56.717,56.635,56.727,56.437,1697025600000,726
834,411,56.6396,56.637,56.54,56.75,56.3,1697040000000,411
835,35,56.5278,56.614,56.527,56.634,56.336,1697054400000,35
836,551,56.7366,56.514,56.755,56.785,56.485,1697068800000,551
837,873,56.5867,56.756,56.672,56.782,54.849,1697083200000,873
838,571,56.6824,56.673,56.657,56.743,56.243,1697097600000,571
